Lambda,Idark(DI Lamp Off),Iblank (DI Lamp On),"Ikn (Nitrate = 45, Salinity = 33.885)","Izn (Zero Nitrate, Salinity= 36.052)","Ich (DI Water,  Salinity = 0 ,Nitrate = 45)","Its (Tank Water, first week sampled)", A(zn),A(kn),ESW(T1ZNTcal),ASW(T1ZNTis),ASW(T2KNTcal),ESW(T1ZNTis),ASE(TcalZN),,,,,,,,,S1(ZNcal),S2(KNcal),S(TS),T1(ZNcal),T2(KNcal),T(TS),S(Norm),Known NO3-
604.688,2641.625,36804.125,34391.875,34600.125,34384.25,34603.875,0.028963258,0.031802495,0.000882128,,,,,,,,,,,,,,,,,,,,
605.231,2707.625,36876.375,34521.75,34649.125,34477,34684.625,0.029273784,0.031009108,0.000860122,,,,,,,,,,,,,,,,,,,,
605.774,2658.125,36801,34421.875,34594.875,34398.625,34622.625,0.029009369,0.031368319,0.000870085,,,,,,,,,,,,,,,,,,,,
606.317,2839.25,37003.5,34659.75,34871.25,34583.25,34846.125,0.027987835,0.030864892,0.000856121,,,,,,,,,,,,,,,,,,,,
606.86,2656.875,36811.625,34513.75,34643.5,34459.875,34632.125,0.028482692,0.030247939,0.000839009,,,,,,,,,,,,,,,,,,,,
607.403,2730.375,36846.5,34529.75,34675.125,34450.875,34727.75,0.028560203,0.030541113,0.000847141,,,,,,,,,,,,,,,,,,,,
607.946,2636.375,36806.375,34498.375,34648.125,34363.25,34614.625,0.028335562,0.030371946,0.000842448,,,,,,,,,,,,,,,,,,,,
608.489,2771.25,36887,34569.25,34770.125,34527,34743.125,0.027820213,0.030555118,0.000847529,,,,,,,,,,,,,,,,,,,,
609.032,2702.75,36825.375,34418.625,34606.125,34396.875,34621.5,0.029205805,0.031765736,0.000881109,,,,,,,,,,,,,,,,,,,,
609.575,2676.25,36837.25,34530.75,34721.875,34478,34721,0.027761829,0.030359783,0.000842111,,,,,,,,,,,,,,,,,,,,
610.118,2707.25,36800,34387.75,34650.5,34395.125,34594,0.028282933,0.031870007,0.000884001,,,,,,,,,,,,,,,,,,,,
610.661,2749.25,36841.125,34512.75,34707.875,34485.375,34631.875,0.028062802,0.030722536,0.000852173,,,,,,,,,,,,,,,,,,,,
611.204,2696.75,36650,34306.75,34551.875,34280.625,34497,0.027702038,0.031056855,0.000861446,,,,,,,,,,,,,,,,,,,,
611.747,2687.125,36449.375,34125.5,34366.625,34091.25,34331.75,0.027653063,0.030971291,0.000859073,,,,,,,,,,,,,,,,,,,,
612.29,2673.25,36182.625,33865.125,34049.75,33836.875,34003.875,0.028561831,0.031124846,0.000863332,,,,,,,,,,,,,,,,,,,,
612.833,2705.5,36070.25,33789.875,33935.875,33725,33946.375,0.028710676,0.030745735,0.000852816,,,,,,,,,,,,,,,,,,,,
613.376,2694.125,35941.125,33675.875,33840.875,33621.875,33795.75,0.028339726,0.030646518,0.000850064,,,,,,,,,,,,,,,,,,,,
613.919,2727.875,35888.375,33629.375,33807.125,33573.125,33807.125,0.02815054,0.030641509,0.000849925,,,,,,,,,,,,,,,,,,,,
614.462,2667.625,36000.625,33668,33833.125,33627.375,33855.375,0.029200303,0.031507455,0.000873945,,,,,,,,,,,,,,,,,,,,
615.005,2723.5,36350.75,34022,34240.375,33966.5,34178.5,0.028148203,0.031167828,0.000864524,,,,,,,,,,,,,,,,,,,,
615.548,2690.25,36540.25,34196,34370.125,34130.375,34330.25,0.028775214,0.03116885,0.000864553,,,,,,,,,,,,,,,,,,,,
616.091,2719.375,36533.125,34151,34329,34134.125,34376.375,0.029273994,0.031726503,0.000880021,,,,,,,,,,,,,,,,,,,,
616.634,2668.75,36493.625,34108.5,34251.75,33998.375,34290.875,0.02978282,0.031757116,0.00088087,,,,,,,,,,,,,,,,,,,,
617.177,2717.75,36482.75,34124.625,34295.375,34086,34332.375,0.029087291,0.031442028,0.00087213,,,,,,,,,,,,,,,,,,,,
617.72,2723.875,36407,34086.375,34277.125,34021.5,34259.75,0.028368279,0.031001703,0.000859916,,,,,,,,,,,,,,,,,,,,
618.263,2723.25,36495.875,34143.5,34333.375,34098.125,34364,0.028738605,0.031355182,0.000869721,,,,,,,,,,,,,,,,,,,,
618.806,2659.625,36534.375,34131.375,34344.25,34079.5,34375.5,0.029027527,0.031955206,0.000886364,,,,,,,,,,,,,,,,,,,,
619.349,2736.625,36539.5,34156,34415,34112.25,34386.625,0.028190744,0.031756098,0.000880841,,,,,,,,,,,,,,,,,,,,
619.892,2667.625,36541.75,34185.75,34400.875,34152.875,34354.25,0.028353533,0.031307712,0.000868404,,,,,,,,,,,,,,,,,,,,
620.435,2886.125,36702.75,34323.125,34527,34303.5,34493,0.028881777,0.031689166,0.000878985,,,,,,,,,,,,,,,,,,,,
620.978,2678.375,36435.25,34108,34298,34040.875,34302.75,0.028405521,0.031023036,0.000860508,,,,,,,,,,,,,,,,,,,,
621.521,2733.375,36310.875,34009,34212.625,33936.875,34194.625,0.028023981,0.030842361,0.000855497,,,,,,,,,,,,,,,,,,,,
622.064,2681.25,36232.5,33883.625,34096.875,33866.875,34090.375,0.028563001,0.031521053,0.000874322,,,,,,,,,,,,,,,,,,,,
622.607,2717.625,36281.25,33931.25,34148.75,33857.625,34116.625,0.028508934,0.031524652,0.000874422,,,,,,,,,,,,,,,,,,,,
623.15,2687.375,36122.75,33810.125,33965.875,33711.875,33919.75,0.028960281,0.031128234,0.000863426,,,,,,,,,,,,,,,,,,,,
623.693,2971.125,36219.125,33906,34068.375,33866.875,34050.125,0.029043541,0.03131716,0.000868666,,,,,,,,,,,,,,,,,,,,
624.236,2692.625,35808.625,33520.125,33687.5,33497.125,33693.375,0.028747985,0.031099567,0.000862631,,,,,,,,,,,,,,,,,,,,
624.779,2728,35770.5,33480.25,33659.25,33471.75,33699.25,0.028675428,0.031196002,0.000865306,,,,,,,,,,,,,,,,,,,,
625.322,3556,36736.5,34477.125,34601.625,34414.875,34659.875,0.028882519,0.03062764,0.000849541,,,,,,,,,,,,,,,,,,,,
625.865,2756.125,36035.875,33757,33925.125,33695.25,33923.125,0.028457186,0.030806103,0.000854491,,,,,,,,,,,,,,,,,,,,
626.408,2702.25,35968.75,33692.25,33841.5,33659.625,33854.125,0.028698963,0.030785534,0.00085392,,,,,,,,,,,,,,,,,,,,
626.951,2759.25,35952.625,33738,33856.5,33633,33870.75,0.028329427,0.029987522,0.000831785,,,,,,,,,,,,,,,,,,,,
627.494,2705.75,35863,33629.25,33757.625,33526,33763.5,0.028490675,0.030289861,0.000840171,,,,,,,,,,,,,,,,,,,,
628.037,2702.625,35894.875,33629.75,33787.625,33562.75,33793.375,0.028485821,0.030697143,0.000851469,,,,,,,,,,,,,,,,,,,,
628.58,2711.125,35831.125,33561.375,33744.5,33528.875,33768,0.028261319,0.03083164,0.000855199,,,,,,,,,,,,,,,,,,,,
629.123,2701.25,35812.5,33606.75,33699,33518.625,33764.25,0.028645405,0.029939802,0.000830462,,,,,,,,,,,,,,,,,,,,
629.666,2670.5,35762.25,33532.875,33691,33503.875,33732.375,0.028070941,0.030290391,0.000840186,,,,,,,,,,,,,,,,,,,,
630.209,2706.375,35862.875,33587.625,33753.625,33552.875,33726.25,0.028545541,0.030873809,0.000856369,,,,,,,,,,,,,,,,,,,,
630.752,2671,35779.5,33546.75,33645.875,33481,33683.5,0.028929943,0.030321989,0.000841063,,,,,,,,,,,,,,,,,,,,
631.295,2767.5,35876.625,33620.75,33797.125,33596.125,33767.375,0.028171176,0.030646785,0.000850072,,,,,,,,,,,,,,,,,,,,
631.838,2681,35806.625,33534.625,33734.25,33539.25,33694.125,0.028057021,0.030857884,0.000855927,,,,,,,,,,,,,,,,,,,,
632.381,2699.875,35856.5,33575.875,33781.125,33598.75,33728.875,0.028071841,0.030949285,0.000858462,,,,,,,,,,,,,,,,,,,,
632.924,2647.625,35813.875,33529.125,33740.5,33567,33723.625,0.028035489,0.030997983,0.000859813,,,,,,,,,,,,,,,,,,,,
633.467,2708.375,35868.125,33657.25,33845.125,33625.875,33823.25,0.027337968,0.029966381,0.000831199,,,,,,,,,,,,,,,,,,,,
634.01,2643.75,35894.375,33587.25,33808.75,33614.875,33747.125,0.028132682,0.031230378,0.000866259,,,,,,,,,,,,,,,,,,,,
634.553,2714.625,36002.75,33680.875,33926.25,33691,33852.75,0.027972953,0.031400718,0.000870984,,,,,,,,,,,,,,,,,,,,
635.096,2663.75,35908.75,33606.25,33828.5,33621.125,33834.625,0.02806269,0.031170938,0.00086461,,,,,,,,,,,,,,,,,,,,
635.639,2684.625,36047.25,33714.5,33931,33671.875,33940,0.028460573,0.031480188,0.000873188,,,,,,,,,,,,,,,,,,,,
636.182,2660,36059.25,33762.625,33943.75,33704.375,33905.75,0.028417908,0.03093967,0.000858196,,,,,,,,,,,,,,,,,,,,
636.725,2700.375,36132,33796,34011.75,33798,33986,0.028455347,0.031458196,0.000872578,,,,,,,,,,,,,,,,,,,,
637.268,2701.25,36183.25,33815.625,34033.25,33810.875,34041.125,0.028823274,0.03185031,0.000883455,,,,,,,,,,,,,,,,,,,,
637.811,2693.5,36226.875,33841.625,34095.75,33867.125,34133.625,0.028516499,0.032045357,0.000888865,,,,,,,,,,,,,,,,,,,,
638.354,2701,36293.875,33901.875,34122.25,33902.25,34129.125,0.029023716,0.0320804,0.000889837,,,,,,,,,,,,,,,,,,,,
638.897,2715.75,36368.75,34009.875,34231.5,34030.75,34259.875,0.028496139,0.031560973,0.000875429,,,,,,,,,,,,,,,,,,,,
639.44,2692.5,36341.875,34024.25,34256.75,34093.375,34250.5,0.027781528,0.03099235,0.000859657,,,,,,,,,,,,,,,,,,,,
639.983,2710.875,36416.375,34079.125,34257.125,34095.375,34292,0.028753033,0.031210483,0.000865707,,,,,,,,,,,,,,,,,,,,
640.526,2676.125,36412.25,34144.5,34346.625,34134.375,34362.875,0.027440277,0.03022088,0.000838258,,,,,,,,,,,,,,,,,,,,
641.069,2706.125,36542,34217.75,34429.125,34245.625,34483.625,0.028003161,0.030906612,0.000857279,,,,,,,,,,,,,,,,,,,,
641.612,2695.5,36525,34218,34440.25,34269.875,34497.125,0.027623668,0.030674926,0.000850852,,,,,,,,,,,,,,,,,,,,
642.155,2693.875,36644,34303.75,34518.25,34345.125,34539.25,0.028081494,0.031018599,0.000860385,,,,,,,,,,,,,,,,,,,,
642.698,2708.5,36623.375,34359.875,34571.625,34324.5,34561.375,0.027101853,0.029997639,0.000832066,,,,,,,,,,,,,,,,,,,,
643.241,2696.5,36671.25,34385.125,34548.125,34358.125,34617,0.028024676,0.030252875,0.000839146,,,,,,,,,,,,,,,,,,,,
643.784,2790.75,36823.375,34522.375,34738.75,34513,34762.5,0.027451773,0.030403135,0.000843313,,,,,,,,,,,,,,,,,,,,
644.327,2683.625,36792.875,34492.375,34687.75,34449.625,34745.25,0.027666212,0.030325567,0.000841162,,,,,,,,,,,,,,,,,,,,
644.87,2666.875,36875.25,34561.125,34717.25,34551.875,34732,0.028299329,0.03042005,0.000843783,,,,,,,,,,,,,,,,,,,,
645.413,2683.5,36931,34596.875,34740.375,34542.875,34776.375,0.028707691,0.030656139,0.000850331,,,,,,,,,,,,,,,,,,,,
645.956,2704.125,37048.375,34681.625,34855.625,34623.625,34860.25,0.028652797,0.031009529,0.000860133,,,,,,,,,,,,,,,,,,,,
646.499,2709.375,37103.75,34752.5,34913.375,34767.375,34946.125,0.028577604,0.030752558,0.000853006,,,,,,,,,,,,,,,,,,,,
647.042,3111.375,37335.625,35057.625,35197.75,35016.875,35213,0.028013285,0.029914054,0.000829747,,,,,,,,,,,,,,,,,,,,
647.585,2762.25,37183.125,34842.75,34977.75,34814.75,35020.125,0.02875703,0.030580778,0.000848241,,,,,,,,,,,,,,,,,,,,
648.128,2690.375,37139.75,34812.375,34978.25,34802.625,35014.25,0.028141884,0.030378769,0.000842638,,,,,,,,,,,,,,,,,,,,
648.671,2680.625,37207.75,34876.75,35076.125,34857.25,35056.75,0.02767573,0.030356812,0.000842029,,,,,,,,,,,,,,,,,,,,
649.214,2671.875,37212.875,34855.125,35074.875,34817,35072.5,0.027749686,0.030705008,0.000851687,,,,,,,,,,,,,,,,,,,,
649.757,2867.625,37457.125,35117.75,35269.5,35084.75,35323.125,0.028374142,0.030412882,0.000843584,,,,,,,,,,,,,,,,,,,,
650.3,2802.625,37375,35029.375,35185.75,34992.75,35257.875,0.028410459,0.030512705,0.000846353,,,,,,,,,,,,,,,,,,,,
650.843,2704.125,37344.375,35014.75,35182.25,35002.25,35220.5,0.027990069,0.030235659,0.000838668,,,,,,,,,,,,,,,,,,,,
651.386,2726.5,37353.875,35040.875,35261,35051.125,35209.875,0.027075433,0.03002381,0.000832792,,,,,,,,,,,,,,,,,,,,
651.929,2779.25,37413.125,35042,35210.125,35011.25,35269,0.028542419,0.030799702,0.000854313,,,,,,,,,,,,,,,,,,,,
652.472,2692.625,37343.375,35044,35193.25,34978.875,35200.5,0.027820926,0.029819895,0.000827136,,,,,,,,,,,,,,,,,,,,
653.015,2723.25,37335.375,35054.375,35165.25,34981.375,35236.125,0.028120644,0.029607447,0.000821243,,,,,,,,,,,,,,,,,,,,
653.558,4579,39229.125,36920.375,37057.375,36851.5,37096.5,0.028110514,0.029946326,0.000830643,,,,,,,,,,,,,,,,,,,,
654.101,2676.375,37291.625,34923.875,35122.625,34865.125,35096.125,0.028102962,0.030771421,0.000853529,,,,,,,,,,,,,,,,,,,,
654.644,2755.875,37295.125,34960.5,35106.25,34926.25,35152.25,0.028433584,0.030394656,0.000843078,,,,,,,,,,,,,,,,,,,,
655.187,2730.125,37186.625,34896.875,35044.5,34821.125,35059.25,0.0278754,0.029863977,0.000828358,,,,,,,,,,,,,,,,,,,,
655.73,2660.875,37024.375,34767.875,34880.625,34688.375,34894.875,0.027975225,0.029497663,0.000818198,,,,,,,,,,,,,,,,,,,,
656.273,2716.625,36956.875,34689.25,34868.125,34601.125,34864.5,0.027335688,0.029758633,0.000825436,,,,,,,,,,,,,,,,,,,,
656.816,2665.75,36881.5,34548,34753.875,34582.75,34734.125,0.027881723,0.030677101,0.000850913,,,,,,,,,,,,,,,,,,,,
657.359,2668,36775.375,34482.25,34663.25,34453.375,34649.25,0.027762788,0.030226607,0.000838417,,,,,,,,,,,,,,,,,,,,
657.902,2653.5,36678.75,34420.25,34507.375,34358,34562.5,0.028639053,0.02982854,0.000827375,,,,,,,,,,,,,,,,,,,,
658.445,2675.125,36621,34300.625,34454.875,34310.625,34462.875,0.028636531,0.030749607,0.000852924,,,,,,,,,,,,,,,,,,,,
658.988,2687.5,36536.5,34257.625,34375,34232,34449.375,0.028657866,0.030269541,0.000839608,,,,,,,,,,,,,,,,,,,,
659.531,2708.125,36436.125,34182.75,34315.625,34178.625,34363.625,0.028200443,0.030030025,0.000832964,,,,,,,,,,,,,,,,,,,,
660.074,2723.75,36426.625,34135,34270.125,34086.5,34285.125,0.028717488,0.03058173,0.000848267,,,,,,,,,,,,,,,,,,,,
660.617,2691.875,36414,34024.5,34217,34032.625,34239.25,0.029258117,0.031918153,0.000885337,,,,,,,,,,,,,,,,,,,,
661.16,2672.5,36353.375,33987.375,34170.625,33976,34171.875,0.029098663,0.031632683,0.000877418,,,,,,,,,,,,,,,,,,,,
661.703,2701.5,36218.375,33955.625,34085.5,33910.375,34088,0.028555225,0.030356175,0.000842011,,,,,,,,,,,,,,,,,,,,
662.246,3243.75,36611.25,34379.75,34495.75,34341,34548,0.028445854,0.030060851,0.000833819,,,,,,,,,,,,,,,,,,,,
662.789,2748,36079,33821.25,33971.5,33786.25,33956.75,0.02836676,0.030461664,0.000844937,,,,,,,,,,,,,,,,,,,,
663.332,2705.125,35959.375,33727.5,33898,33714.125,33863.875,0.027791753,0.030172114,0.000836905,,,,,,,,,,,,,,,,,,,,
663.875,2739.125,35960.875,33667.125,33940.25,33690.625,33905.75,0.027252252,0.031070669,0.000861829,,,,,,,,,,,,,,,,,,,,
664.418,2704.125,35867.875,33639.5,33790.875,33566.125,33799.875,0.028088312,0.030208248,0.000837908,,,,,,,,,,,,,,,,,,,,
664.961,2718.875,35865.125,33604.5,33726.25,33578.375,33750.625,0.0289694,0.030678008,0.000850938,,,,,,,,,,,,,,,,,,,,
665.504,2707.5,35728.25,33535.625,33638.625,33485.375,33691.125,0.028391217,0.029839822,0.000827688,,,,,,,,,,,,,,,,,,,,
666.047,2738.375,35675.625,33406.375,33581,33415.875,33588.125,0.028536003,0.031001882,0.000859921,,,,,,,,,,,,,,,,,,,,
666.59,2677,35508.125,33280.25,33426.375,33273.625,33469.5,0.028449472,0.030518215,0.000846505,,,,,,,,,,,,,,,,,,,,
667.133,2731.25,35438.375,33153.375,33369,33124.75,33383.375,0.028385503,0.031452824,0.000872429,,,,,,,,,,,,,,,,,,,,
667.676,2743.375,35344,33087.5,33276.375,33092.875,33295.375,0.028456448,0.031151307,0.000864066,,,,,,,,,,,,,,,,,,,,
668.219,2737.5,35247.375,33026.375,33250.75,33025,33251,0.027526832,0.030732157,0.00085244,,,,,,,,,,,,,,,,,,,,
668.762,2722.25,35134.375,32866.125,33114.5,32890.75,33118.125,0.027944652,0.031508425,0.000873972,,,,,,,,,,,,,,,,,,,,
669.305,2727.5,35052.125,32832.125,33005.5,32808.875,33021.625,0.028406311,0.030900274,0.000857103,,,,,,,,,,,,,,,,,,,,
669.848,2679.75,34947.5,32685.125,32877.875,32666.5,32918.375,0.028788705,0.031569625,0.000875669,,,,,,,,,,,,,,,,,,,,
670.391,3094.125,35147.125,32977.375,33092.125,32958,33156.375,0.028776383,0.030440855,0.00084436,,,,,,,,,,,,,,,,,,,,
670.934,2926.875,34904.75,32704.875,32843.5,32659.375,32882.625,0.028937003,0.030954075,0.000858595,,,,,,,,,,,,,,,,,,,,
671.477,2698.125,34575.25,32430.875,32636.625,32362.875,32602.625,0.027249108,0.030244066,0.000838901,,,,,,,,,,,,,,,,,,,,
672.02,2676.875,34420.625,32283.25,32437.625,32261.375,32427.125,0.028014359,0.030272994,0.000839704,,,,,,,,,,,,,,,,,,,,
672.563,2686,34327.75,32154.375,32313.25,32144.875,32303.125,0.028569153,0.030904307,0.000857215,,,,,,,,,,,,,,,,,,,,
673.106,2655.625,34067.125,31967,32084.875,31941.125,32129,0.028309482,0.030052484,0.000833587,,,,,,,,,,,,,,,,,,,,
673.649,2720.5,33954.75,31876.875,32041.5,31875.75,32021.875,0.027452304,0.029897555,0.00082929,,,,,,,,,,,,,,,,,,,,
674.192,2724.625,33816.625,31748.5,31866.625,31691.125,31858.125,0.028129305,0.029893264,0.000829171,,,,,,,,,,,,,,,,,,,,
674.735,2736.25,33736.875,31659.125,31858.5,31623.375,31801.375,0.027145524,0.030128989,0.000835709,,,,,,,,,,,,,,,,,,,,
675.278,2885.875,33707.75,31542.875,31711.25,31502.625,31707.125,0.029084089,0.031628331,0.000877298,,,,,,,,,,,,,,,,,,,,
675.821,2822.375,33579.375,31427.375,31575.5,31447.125,31599.125,0.02925892,0.031502021,0.000873794,,,,,,,,,,,,,,,,,,,,
676.364,2753.25,33343.375,31261.375,31443.25,31186,31416,0.027850703,0.030612597,0.000849123,,,,,,,,,,,,,,,,,,,,
676.907,2703.125,33177.875,31118.875,31276.125,31095.375,31295.625,0.02798431,0.030381028,0.0008427,,,,,,,,,,,,,,,,,,,,
677.45,2686.625,33104.25,31033.5,31197.875,31025.5,31211.875,0.028109043,0.030620113,0.000849332,,,,,,,,,,,,,,,,,,,,
677.993,2683.75,33038.25,30982.875,31172.375,30980.75,31156.375,0.027551595,0.030450076,0.000844615,,,,,,,,,,,,,,,,,,,,
678.536,2667.75,33043.625,30907.125,31094.625,30926.625,31103.625,0.028799677,0.031673716,0.000878556,,,,,,,,,,,,,,,,,,,,
679.079,2700.125,33055.75,30998,31153.125,30956.5,31152.875,0.028111115,0.030485355,0.000845594,,,,,,,,,,,,,,,,,,,,
679.622,2691.75,33063.25,30990.75,31171.125,30920.875,31113.625,0.027935787,0.030695152,0.000851413,,,,,,,,,,,,,,,,,,,,
680.165,2692.5,33134.875,31088.875,31226.5,31029.375,31257.25,0.028115875,0.030215629,0.000838112,,,,,,,,,,,,,,,,,,,,
680.708,2670.625,33214.625,31084.5,31226.625,31028,31238.5,0.029228538,0.031395445,0.000870838,,,,,,,,,,,,,,,,,,,,
681.251,2763.375,33382,31287,31461.875,31188.625,31496.25,0.028126486,0.030780966,0.000853794,,,,,,,,,,,,,,,,,,,,
681.794,2654,33377.875,31264.625,31402.375,31184.5,31423.5,0.028862688,0.030948644,0.000858445,,,,,,,,,,,,,,,,,,,,
682.337,2682,33442.375,31379.875,31522.625,31277.125,31550.875,0.027986958,0.030141886,0.000836067,,,,,,,,,,,,,,,,,,,,
682.88,2674.875,33504.875,31448.25,31566.125,31373.125,31617.75,0.028207192,0.029982719,0.000831652,,,,,,,,,,,,,,,,,,,,
683.423,2736.125,33641.25,31568.875,31733,31486.125,31734.5,0.027679308,0.030144438,0.000836138,,,,,,,,,,,,,,,,,,,,
683.966,2634.625,33654.875,31593.125,31718.75,31496.875,31746.75,0.027989291,0.029869231,0.000828504,,,,,,,,,,,,,,,,,,,,
684.509,2771.75,33887.5,31831.375,31920.25,31692.875,31953.5,0.028364063,0.029690268,0.00082354,,,,,,,,,,,,,,,,,,,,
685.052,2651.75,33877,31767,31903.125,31705.25,31949.875,0.028359639,0.030385401,0.000842821,,,,,,,,,,,,,,,,,,,,
685.595,2734.5,34003.25,31914.25,32031.25,31792.75,32050,0.028291075,0.030028954,0.000832934,,,,,,,,,,,,,,,,,,,,
686.138,2723.25,34061.75,31943.375,32091.625,31856,32124.875,0.028198288,0.030396136,0.000843119,,,,,,,,,,,,,,,,,,,,
686.681,2697.25,34150.875,32088.625,32170.625,31944.625,32192.25,0.028240835,0.029450801,0.000816898,,,,,,,,,,,,,,,,,,,,
687.224,2639.75,34207,32056.625,32177.75,31971.875,32235.875,0.028855664,0.030640215,0.000849889,,,,,,,,,,,,,,,,,,,,
687.767,4206.75,35805.75,33658.125,33745,33569.5,33832.625,0.029288577,0.030567763,0.00084788,,,,,,,,,,,,,,,,,,,,
688.31,2671.875,34313.125,32169.125,32325.625,32125.5,32329.5,0.02817401,0.030472103,0.000845226,,,,,,,,,,,,,,,,,,,,
688.853,2725.75,34398.875,32223.875,32410.25,32214,32461.625,0.028161177,0.030896503,0.000856998,,,,,,,,,,,,,,,,,,,,
689.396,2929.25,34545,32417.25,32534.875,32339.375,32595.5,0.028529255,0.030258171,0.000839292,,,,,,,,,,,,,,,,,,,,
689.939,2855.125,34585.375,32407.75,32536.875,32377.5,32563.125,0.028983991,0.030877431,0.000856469,,,,,,,,,,,,,,,,,,,,
690.482,2684.25,34499,32310.375,32480,32296.5,32485.375,0.028474193,0.030953664,0.000858584,,,,,,,,,,,,,,,,,,,,
691.025,2719.75,34523.875,32459.25,32567.5,32363.75,32602.625,0.027571853,0.029149789,0.000808548,,,,,,,,,,,,,,,,,,,,
691.568,2698.75,34596.75,32426.75,32539.625,32343.625,32590.125,0.0289519,0.030597761,0.000848712,,,,,,,,,,,,,,,,,,,,
692.111,2753,34619.625,32481.125,32591.5,32413,32672.125,0.028559083,0.030168551,0.000836807,,,,,,,,,,,,,,,,,,,,
692.654,2748.625,34637.875,32498.5,32599.75,32388.875,32679.875,0.028683602,0.03015916,0.000836546,,,,,,,,,,,,,,,,,,,,
693.197,2735.625,34661.875,32492.5,32642,32431.625,32687.375,0.028384135,0.030560589,0.000847681,,,,,,,,,,,,,,,,,,,,
693.74,2677.125,34594.5,32429.625,32559.375,32358.375,32603.625,0.028613871,0.030503702,0.000846103,,,,,,,,,,,,,,,,,,,,
694.283,2660.375,34591,32426.75,32525,32330.125,32576.25,0.029050354,0.030481471,0.000845486,,,,,,,,,,,,,,,,,,,,
694.826,2640,34521.125,32370.875,32521.875,32322.375,32552.375,0.028125793,0.030325947,0.000841172,,,,,,,,,,,,,,,,,,,,
695.369,2738.375,34604.375,32455.75,32522.375,32404.75,32616.25,0.029344529,0.030317107,0.000840927,,,,,,,,,,,,,,,,,,,,
695.912,2636.75,34465.125,32266.125,32379.625,32221.25,32472,0.02943152,0.031091976,0.00086242,,,,,,,,,,,,,,,,,,,,
696.455,2700.125,34488,32306.25,32405,32211.5,32477.625,0.029433767,0.030879928,0.000856539,,,,,,,,,,,,,,,,,,,,
696.998,2645.5,34395.875,32246.625,32335.625,32189.25,32352.375,0.029136833,0.030440642,0.000844354,,,,,,,,,,,,,,,,,,,,
697.541,2863,34474,32307.875,32396,32279.375,32459.5,0.029530669,0.03082852,0.000855113,,,,,,,,,,,,,,,,,,,,
698.084,2667.25,34273.375,32116.625,32237.75,32050.125,32273.75,0.028912585,0.030695171,0.000851414,,,,,,,,,,,,,,,,,,,,
698.627,2711.375,34221.375,32070.875,32205.375,32105.125,32252.375,0.028714727,0.030699748,0.000851541,,,,,,,,,,,,,,,,,,,,
699.17,2751.625,34100.5,31974.125,32093.25,32012.125,32135,0.028737798,0.030504593,0.000846128,,,,,,,,,,,,,,,,,,,,
699.713,2682.125,34003.375,31882.625,31998.375,31877.5,32054.25,0.028730669,0.030448798,0.00084458,,,,,,,,,,,,,,,,,,,,
700.256,2744.375,33880.375,31785.5,31944.25,31841,31961.875,0.027881826,0.030249382,0.000839049,,,,,,,,,,,,,,,,,,,,
700.799,2692.125,33767,31713,31783.5,31690.625,31883.125,0.028645142,0.029698888,0.000823779,,,,,,,,,,,,,,,,,,,,
701.342,2675.25,33594.875,31512.375,31588.375,31509.125,31684.75,0.029139184,0.030282258,0.000839961,,,,,,,,,,,,,,,,,,,,
701.885,2714.75,33537.25,31514.75,31583.875,31495,31612.125,0.02843424,0.029475373,0.000817579,,,,,,,,,,,,,,,,,,,,
702.428,2694.125,33362.5,31344.25,31426.875,31312.75,31461.375,0.028313571,0.029564244,0.000820044,,,,,,,,,,,,,,,,,,,,
702.971,2710.625,33246.75,31249.375,31295.75,31189.125,31351,0.028673829,0.029378978,0.000814906,,,,,,,,,,,,,,,,,,,,
703.514,2644.875,33117.375,31065.375,31097.5,31009.375,31187.25,0.029785746,0.030276372,0.000839797,,,,,,,,,,,,,,,,,,,,
704.057,2733,33004.75,30985.25,31036.25,30961.25,31125.625,0.029201221,0.029984488,0.000831701,,,,,,,,,,,,,,,,,,,,
704.6,2686.25,32780,30781.625,30898.75,30779.25,30933.125,0.028034737,0.029841476,0.000827734,,,,,,,,,,,,,,,,,,,,
705.143,2734,32698.625,30626.875,30727.875,30615.75,30805,0.029545828,0.031115566,0.000863075,,,,,,,,,,,,,,,,,,,,
705.686,2668.25,32460.625,30414.625,30530.625,30439.875,30588.625,0.029086993,0.030898874,0.000857064,,,,,,,,,,,,,,,,,,,,
706.229,2729.5,32416.375,30353.875,30475.25,30290.5,30462.125,0.029368015,0.031272023,0.000867414,,,,,,,,,,,,,,,,,,,,
706.772,2679,32142,30090.375,30270.625,30061.75,30300.375,0.028499687,0.031346145,0.00086947,,,,,,,,,,,,,,,,,,,,
707.315,2709.625,32068.75,30024.875,30117.375,29962.125,30159.625,0.029869724,0.031337928,0.000869242,,,,,,,,,,,,,,,,,,,,
707.858,2705,31861.375,29835.875,29916.5,29749,29908.875,0.029981045,0.031269727,0.000867351,,,,,,,,,,,,,,,,,,,,
708.401,2737.75,31741.375,29720.25,29796.25,29681.75,29830.625,0.030148564,0.031370096,0.000870135,,,,,,,,,,,,,,,,,,,,
708.944,2673.5,31474.125,29536.625,29619.25,29464.875,29674.25,0.028911636,0.030245379,0.000838938,,,,,,,,,,,,,,,,,,,,
709.487,2859.625,31414.875,29506.25,29623.25,29460.25,29678.125,0.028141031,0.030043757,0.000833345,,,,,,,,,,,,,,,,,,,,
